IP位址在中山区要不要查而已；尤其是鱼缸放毒藻已死了好几缸的鱼，前天、大前天到花莲去做庙的祭拜。一年来伤害研发者的所有设备·生灵，何辜…·如果你心爱的狗也接受如此待遇你可以接受吗？每天勤换水清缸让鱼能够活得开心长大，竟然还是进来，我有录影存证，侵入者不敢放太多的毒物，就直接把充氧的打气的管子拿掉形成虹吸原理，让鱼被吸进去卡在里面死亡，我相信这些一年来的'] 1.0 30 None 0
282 ['如何处理夫妻关系，智慧女人必看的旺夫女人的自我修炼周文强太太杨韵然@'] 1.0 17 None 0
282 ['学会正确教育孩子，让孩子度过一个美好的童年周文强太太杨韵然@'] 0.996 29 None 0
282 ['学会用对方喜欢的方式在对的时空角去达到共赢的结果周文强太太杨韵然@'] 0.988 20 None 0
282 ['智慧女人一定要懂得智慧，谁看谁受益哦周文强太太杨韵然@'] 0.997 20 None 0
282 ['女人一生最好的投资选对男人，还有比这个投资更好的吗？周文强太太杨韵然@'] 0.999 20 None 0
282 ['男人好色英雄本色，女人旺夫助夫成道周文强太太杨韵然@'] 0.988 26 None 0
282 ['助夫成道是女人的真轨道!周文强太太杨韵然@'] 1.0 17 None 0
282 ['因果之道，心不死则道不生，停留三分钟，幸福一辈子杨韵然@'] 0.987 17 None 0
282 ['子欲养二亲不待，常回家看看，多关心父母周文强#杨韵然@'] 0.695 29 None 0
282 ['学会正确教育孩子，让孩子度过一个美好的童年父母必看系列@'] 0.836 17 None 0
282 ['90%的疾病都是情绪引起的杨韵然@'] 0.761 26 None 0
282 ['人心是最好的风水杨韵然@'] 0.986 26 None 0
282 ['万般带不走，只有业相随，因果有轮回，苍天饶过谁杨韵然@'] 0.997 26 None 0
282 ['人做好了钱自然来杨韵然@'] 0.99 20 None 0
282 ['孝顺父母是你一生最好的福报杨韵然@'] 0.92 26 None 0
282 ['把老公当儿子养，提升幸福指数哦周文强太太杨韵然@'] 0.992 26 None 0
282 ['跟伴侣内耗就是对自己蕞大的消耗，切忌要用合适的方式去对待自己的伴侣周文强太太杨韵然@'] 0.984 20 None 0
282 ['一个旺夫女人的自我修养周文强太太杨韵然@'] 0.997 20 None 0
282 ['讲话不是讲自己想讲的，而是讲别人想听的周文强太太杨韵然@'] 0.999 1 None 0
282 ['父母一定要认真看完周文强太太杨韵然@'] 0.974 29 None 0
282 ['女人在家不要太强势周文强太太杨韵然@'] 0.996 11 None 0
282 ['百达翡丽的经典传承杨韵然'] 0.048 34 None 0
282 ['男人真的不容易周文强太太杨韵然@'] 0.947 29 None 0
282 ['教育子女时切忌不要说的三句话，每个孩子都是最棒的周文强太太杨韵然@'] 0.996 29 None 0
282 ['真真正正厉害的女人从来不讲难听的话周文强太太杨韵然@'] 0.999 1 None 0
282 ['好男人是这样培养出来的！周文强太太杨韵然@'] 0.995 20 None 0
282 ['好男人都是夸出来的，学会夸奖老公周文强太太杨韵然@'] 0.993 17 None 0
282 ['你家的老公你还要吗？如果还要你准备用什么样的方式去经营幸福的婚姻？周文强太太杨韵然@'] 0.997 20 None 0
282 ['要想婚姻长久，千万不要长久查对方手机周文强太太杨韵然@'] 0.997 27 None 0
282 ['女人只要做到这三点，你的老公越容易发家周文强太太杨韵然@'] 0.997 17 None 0
282 ['如何拥有一段高质量的婚姻周文强太太杨韵然@'] 0.997 20 None 0
282 ['夫妻过日子有6戒，关键时候太有用了建议收藏，句句大实话周文强太太杨韵然@'] 0.984 20 None 0
282 ['在老公的身上感受不到爱和关心怎么办周文强太太杨韵然@'] 0.999 20 None 0
282 ['一个女人最好的活法是什么样子周文强太太杨韵然@'] 0.998 20 None 0
282 ['家里有儿子一定要改掉的三个坏习惯！周文强太太杨韵然@'] 0.999 29 None 0
282 ['最行善积德的三件事你做了哪几件周文强太太杨韵然@'] 0.999 29 None 0
282 ['男人必看，女人的人生关卡周文强太太杨韵然@'] 0.998 20 None 0
282 ['夫妻之间需要懂得聊一些“废话”周文强太太杨韵然@'] 0.997 29 None 0
282 ['女人在事业上可以强，但在家庭中不要强，你认可吗？周文强太太杨韵然@'] 0.995 20 None 0
282 ['女人千万不要太强势，示弱是女人最大的智慧，你学会了吗？周文强太太杨韵然@'] 0.997 20 None 0
282 ['我们不要做离不开男人的女人，要做男人离不开的女人！你是想做加分的女人还是······婚姻@'] 0.957 17 None 0
282 ['女人如何有智慧的走向幸福人生周文强太太@'] 0.998 20 None 0
282 ['女人是家里最好的风水，一定要对老婆好周文强太太杨韵然@'] 0.998 17 None 0
282 ['女人千万不要改造男人，要让他绽放，学会用他的情感来经营周文强太太杨韵然@'] 0.994 17 None 0
282 ['什么才是真正地爱国？杨韵然@'] 1.0 38 None 0
282 ['今天是你的生日，我的中国祝福祖国生日快乐@'] 0.761 1 None 0
282 ['你知道妻子是什么吗？你懂你的妻子吗？周文强太太杨韵然@'] 0.999 20 None 0
282 ['男人是专心搞事业的，不是专心搞女人感受的周文强太太杨韵然@'] 0.998 1 None 0
282 ['一个女人失去自我的爱一个男人，往往这个男人不够爱她周文强太太杨韵然@'] 0.998 11 None 0
282 ['趁年轻的时候多陪陪父母吧，因为你永远不知道意外跟明天哪个先来周文强太太杨韵然@'] 0.989 27 None 0
282 ['自信不代表强势，女人要懂得在什么场合显什么相周文强太太杨韵然@'] 0.998 20 None 0
282 ['一个家庭里面最好的关系就是老公疼爱老婆，老婆信任老公周文强太太杨韵然@'] 0.995 26 None 0
282 ['你甘心做制造家庭灾难的女人吗？周文强太太杨韵然@'] 1.0 20 None 0
282 ['女人蕞大的智慧就是懂得示弱跟柔弱周文强太太杨韵然@'] 0.999 17 None 0
282 ['如果你在老公的身上感受不到爱和关心，一定要学会充实自己，提升自己，精进自己周文强太太杨韵然@'] 0.99 20 None 0
282 ['智慧女人是如何让老公乖乖听话的周文强太太杨韵然@'] 0.999 20 None 0
282 ['供养父母是你人生蕞大的运气和福报周文强太太杨韵然@'] 1.0 29 None 0
282 ['倒贴贴出幸福人生，你值得拥有周文强太太@'] 1.0 20 None 0
282 ['女人如何有智慧的让一个男人的心在你这杨韵然#周文强@'] 0.687 17 None 0
282 ['全世界90%的女人都缺乏安全感，你认可吗？周文强太太@'] 0.999 20 None 0
282 ['女人在家里面千万不要太强势周文强太太杨韵然@'] 1.0 17 None 0
282 ['花心不是男人的错，那是他们的基因，智慧女人一定要懂得经营丈夫夫妻@'] 0.995 17 None 0
282 ['高配置的女人拥有什么样的婚姻周文强太太杨韵然@'] 0.995 20 None 0
282 ['错过后悔一辈子！做到这几点，你就是幸福的女人！周文强太太杨韵然@'] 0.997 17 None 0
282 ['找到合适才是经营婚姻最好的模式周文强太太杨韵然@'] 0.995 20 None 0
282 ['学会用正确的方式去经营好夫妻关系，这才是一个智慧女人女性智慧@'] 0.983 17 None 0
282 ['女人就是要有配得感周文强太太杨韵然@'] 0.992 11 None 0
282 ['女人就是要有配得感周文强太太杨韵然@'] 0.992 11 None 0
282 ['#刘德华每次直播都那么火爆，刘德华为什么这么火，凭什么能够火四十年？我想不单单只是明星，答案就在这个视频里。周文强@'] 0.885 11 None 0
282 ['永远都是先有好丈夫才有好妻子周文强太太杨韵然@'] 0.999 17 None 0
282 ['与其抱怨，不如去学习成长自己，让自己换一个圈子，才会有更好的未来周文强太太杨韵然@'] 0.995 20 None 0
282 ['司机的责任是保护乘客，可是司机受到威胁的时候，乘客不制止，这个社会到底怎么了周文强@'] 0.999 29 None 0
282 ['李嘉诚为什么能够成为全球首富？创业@'] 1.0 20 None 0
282 ['如果你现在很迷茫没有方向，请耐心看完视频，用三个月的时间活出全新的人生！正能量@'] 0.967 20 None 0
282 ['走出去观世界，你才有世界观！出门，拜师，学艺。师不顺路人生感悟@'] 0.919 20 None 0
282 ['说话是一门艺术，说别人想听的话来达到自己的目的！这才是真正的演说之道人生感悟@'] 0.999 20 None 0
282 ['财富本质，背后的秘密！正能量@'] 0.776 20 None 0
282 ['有梦想的人每天睡不着，梦想不需要理由就需要你身上的那股劲正能量@'] 0.924 26 None 0
282 ['花心是男人的天性周文强太太@'] 0.971 17 None 0
282 ['女人一定要学会经济独立，当你伸手要钱的那一刻就输了周文强太太@'] 0.997 17 None 0
282 ['女人离婚后，千万不要走这三条路夫妻关系@'] 0.991 17 None 0
282 ['正确花钱的步骤，让你越花越富有！周文强@'] 0.975 20 None 0
282 ['女人最大的智慧懂得示弱跟柔弱周文强太太@'] 0.996 17 None 0
282 ['一个普通的基层如何改变命运，让你了解人性改变@'] 0.967 20 None 0
282 ['如何抓住当下赚钱的趋势？未来最火的行业有哪些？周文强@'] 0.959 27 None 0
282 ['一个月赚十万厉害吗？周文强@'] 0.99 20 None 0
282 ['对男人多一点鼓励跟信任，家庭更和谐哦周文强太太杨韵然@'] 0.994 20 None 0
282 ['不要跟女人讲道理，跟女人讲爱周文强太太杨韵然@'] 0.999 20 None 0
282 ['论一个旺夫女人的自我修养是什么周文强太太杨韵然@'] 0.999 20 None 0
282 ['搞浪漫只有渣男行周文强太太杨韵然@'] 0.914 11 None 0
282 ['王阳明之所以能成为千古圣人，靠的就是这张图#周文强@'] 0.481 20 None 0
282 ['如何获得一个完满的人生#周文强@'] 0.499 20 None 0
282 ['一辈子除了打工还是打工，被富人驾驭，成为金钱的奴隶财商@'] 0.988 20 None 0
282 ['一招看清一个人，是君子还是小人成长@'] 0.952 17 None 0
##################### -- 282 -- ##########################
283 yehmom_fly [60, 60, None, 43, 0]
283 ['妈妈喜欢小熊维尼顿时已经不喜欢哭闹的维尼了??小叶子出品'] 0.983 18 小熊维尼 0
283 ['抠抠表示无言哈哈哈叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.84 37 None 0
283 ['偷摘番茄记?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 37 None 0
283 ['很爱讲台语欸看到有人在动就说像??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.999 37 None 0
283 ['你自己去跟阿嬷讲?我不会保你的唷??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 37 None 0
283 ['很开心的跑步就会变身为阿拉蕾?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.975 37 None 0
283 ['穿这样好像国小生喔??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.999 24 None 0
283 ['连恐龙都打赢了??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.995 24 None 0
283 ['好聪明教一次就会?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.994 37 None 0
283 ['偷饭贼叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 37 None 0
283 ['看到水就无法克制的人叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.95 37 None 0
283 ['这套去年还不会走的时候穿过当时还太大今年穿就已经太小了??我的女孩长大了叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.98 35 None 0
283 ['我就问你们这些身为爸爸的你们！你们要救谁！好好回答喔??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.992 37 None 0
283 ['有够可爱欸到底多爱白饭自己去偷出来吃哈哈哈哈叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.944 37 None 0
283 ['有够好笑?你觉得你这吃相会好看吗???小叶子表示：我管不了吃就对了！叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.991 24 None 0
283 ['你不要拍了拉我要走了???#叶子妈IG：min_122500会有最新叶子影片唷买女装找叶子妈唷'] 0.999 24 None 0
283 ['没有啊我就问你你是搞笑咖是不是啊???每天都很好笑馁你啊叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.992 37 None 0
283 ['听说这个特效手越红代表上辈子杀过的人越多??我这样算多吗哈哈哈'] 0.999 31 None 0
283 ['叫你叫爸爸起来不是叫你们又抱在一起睡?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.997 37 None 0
283 ['时髦的人跌倒了?小孩就是该打扮啊?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.996 24 None 0
283 ['史上最年轻的钢琴手?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 37 None 0
283 ['人家背包包你背泡泡机?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.999 24 None 0
283 ['超爱玩泡泡的婴儿叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.917 37 None 0
283 ['很爱打招呼?连路人都喜欢的小孩?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 37 None 0
283 ['有一岁多那么不怕水的吗?呛到也没关系的那种?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.997 24 None 0
283 ['好好笑拖著泳圈要去哪啦?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 1.0 37 None 0
283 ['保护泳圈护卫队叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.876 37 None 0
283 ['叫他拉我??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 37 None 0
283 ['独自一人一直往前走真的不怕水好厉害喔我要是没赶他回来估计他走到把自己淹没了也无所谓?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.999 37 None 0
283 ['叶子祝全体下爸爸&没有女儿的爸爸女儿傻瓜节快乐?????????叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.999 24 None 0
283 ['好好笑现在会说两个字了海没??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.996 24 None 0
283 ['莫名的发烧烧了五天都39-40度?pcr阴性抽血验尿都无异状食欲活力都正常??打点滴好可怜?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 1.0 22 None 0
283 ['这个吃布丁也太可爱了吧叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.914 24 None 0
283 ['打脚是因为手太胖找不到血管??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.999 37 None 0
283 ['这家饮料被你喝到我都想喝了?#小叶子出品叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.985 24 None 0
283 ['有那么好喝吗?这家饮料店是付你多少代言费??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 24 None 0
283 ['爱打扫很棒希望你以后也会爱打扫自己的房间哈哈哈哈叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.925 37 None 0
283 ['买衣服不用找叶子妈吗还是要吧??不会穿衣服想打扮自己的来找我我帮你??#小叶子出品'] 0.811 18 None 0
283 ['笑死还傻眼两秒??重点是手作雨衣也太好笑而且防水指数0??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 1.0 24 None 0
283 ['最近很喜欢卡拉机买大台的给他高兴成这样好疗愈??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.997 24 None 0
283 ['很爱表演超爱人家拍手?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.996 37 None 0
283 ['小叶子祝大家中秋节快乐唷??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.994 35 None 0
283 ['烤肉被戳到笑点的叶子??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 24 None 0
283 ['胖婴儿讲台语??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.999 37 None 0
283 ['叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.987 37 None 0
283 ['套装有够好看赶快追踪叶子妈IG会有小叶子即时限动??热腾腾的那种喔哈哈哈'] 0.993 8 None 0
283 ['叶子妈妈的店是套装帝国??买衣服找叶子妈??'] 0.966 35 None 0
283 ['不可能有婴儿那么累吧是喝多少??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 24 None 0
283 ['人家是炸裂陈子豪那炸裂叶宜澄怎么样??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 24 None 0
283 ['我说好了喔！快要被我打那种他居然求生欲那么厉害说：好啦～玩一下麻那种语气哈哈哈哈叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.988 37 None 0
283 ['不知道学谁的在那边讲电话厚厚厚??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 37 None 0
283 ['不会讲撞球?打球球???叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 37 None 0
283 ['因为跟阿嬷去全联买菜阿嬷都让他坐在推车里所以他刚刚把推车里的东西都丢出来脚要准备跨进去推车里??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.999 37 None 0
283 ['我真的是套装之王这款夏天买超好的花苞套装出长袖啦～2XL也可穿欸！#买女装找叶子妈唷'] 0.009 35 None 0
283 ['好认真学说话?可以帮我买冰淇淋吗不是我没有钱是你买的比较甜??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.996 24 None 0
283 ['这个挖土机司机1岁8个月?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.999 24 None 0
283 ['还去山上帮忙踩笋子??叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 37 None 0
283 ['粗勇小叶子哈哈哈哈?一袋笋子都拖的动?叶子妈IG：min_122500会有最新叶子影片唷#买女装找叶子妈唷'] 0.998 24 None 0
283 ['今年BV绿好夯啊～要看款式的私讯叶子妈IG唷#买女装找叶子妈唷'] 0.891 24 None 0
283 ['叶子妈爆单款??赶快IG找叶子妈手刀下单?#买女装找叶子妈唷'] 0.974 35 None 0
##################### -- 283 -- ##########################
284 yicheng6003 [8, 7, None, 4, 0]
284 ['人与狗，我不讨厌狗别把自己活成狗样了'] 0.201 4 None 0
284 ['三观没有标准，在乌鸦的世界里天鹅也有罪，现实社会也是如此，再向前看的社会里、有钱人才是主宰者！所以啊努力赚钱。什么是对什么是错？#转'] 0.997 20 None 0
284 ['看还能放松心情，暂时忘记一切忧伤，放慢生活步调，所以有空一定样常去看海抖音'] 0.76 12 None 0
284 ['珍惜所有不期而遇，看淡所有不辞而别，人生不过如此。人生'] 0.487 6 None 0
284 ['难道是失传已久的···夺命剪刀脚？我还以为只会在电视上看到?女高手'] 0.991 40 None 0
284 ['有牌流氓？我朋友被临检我去关心他被说我妨碍公务？说他酒驾他吹出来是0我站在旁边录影说我妨碍公务喷辣椒水压制上铐？真的是有牌啊好厉害'] 0.996 16 None 0
284 ['新竹有牌流氓，我朋友被临检我去关心他被叫离开说我妨碍公务我关心我朋友不行？他酒测也0我站在旁边录影不行？后面直接喷辣椒水压制？真的厉害！'] 0.993 14 None 0
##################### -- 284 -- ##########################
285 yifeilala [11, 11, None, 7, 0]
285 ['本以为是来好好刷视频的，结果遇到汉奸了，笑死???????'] 0.959 32 None 0
285 ['笑死，sb，垃圾东西，随便一句就不敢回嘴了，快躲着哭去吧，恶心，真是恶心至极，笑死我了，煞笔???????????????????????????'] 0.996 32 None 0
285 ['煞笔，跟我斗，骂不赢还要骂，傻逼韩国狗??????????????'] 0.998 38 None 0
285 ['笑死我了台独小青蛙???????????'] 0.998 7 None 0
285 ['台独分子都给老子滚吧，一群死妈的个逼东西，日你妈的个仙人，个死逼胎障东西，死下头的东西，去死吧'] 0.996 14 None 0
285 ['亲爱的爱国台湾同胞们，祖国永远为你们打开着，我们永远欢迎你们回到祖国的怀抱?台独死路一条#台独必死一些傻逼1450，你们开心不了多久了的，笑死我了????台独死妈！台独不是同胞，是狗屎！台独不是同胞，是狗屎！台独不是同胞，是狗屎！重要的事情说遍'] 0.999 39 None 0
285 ['#台独这次就不在视频里面写了，我只想说，能不能让蔡英文蔡傻逼找点有智商的1450啊，骂的不对劲呀????笑死?现在进入1450的条件放这么低了嘛？怪不得假论文?????'] 0.97 39 None 0
285 ['台独势力挟洋自重最终死路一条言论自由呢？玩不起吗？搞笑啊，这就是你们向往的自由？脑袋被洗的，笑死我了'] 0.98 14 None 0
285 ['西八真恶心，国际版抖音也是无语，带个脏字就骂不出去了，搞笑，胎障'] 0.991 4 None 0
285 ['跟个智障一样，笑死人了'] 0.926 4 None 0
285 ['死汉奸，滚出中国台湾的土地，要独立滚你妈，别他妈在中国的土地上犯病#台独势力挟洋自重最终死路一条'] 0.998 14 None 0
##################### -- 285 -- ##########################
286 yinghua2022 [10, 10, None, 10, 0]
286 ['乌克兰??国际救援?'] 0.998 42 None 0
286 ['乌克兰??国际人道救援行动'] 1.0 42 None 0
286 ['乌克兰??国际人道救援行动'] 1.0 42 None 0
286 ['救助乌克兰??的华人同胞，已经各国人士'] 0.999 45 None 0
286 ['救助乌克兰??华人及世界各国人士'] 0.997 41 None 0
286 ['乌克兰??国际人道救援行动'] 1.0 42 None 0
286 ['乌克兰??国际人道救援行动'] 1.0 42 None 0
286 ['乌克兰??国际人道救援行动'] 1.0 42 None 0
286 ['乌克兰??国际人道救援行动'] 1.0 42 None 0
286 ['乌克兰??国际人道救援行动'] 1.0 42 None 0
##################### -- 286 -- ##########################
287 yks8886 [17, 17, None, 9, 0]
287 ['马来西亚无能的政府无能力处理新冠肺炎切又赖死霸着位不肯下台。?'] 0.368 39 None 0
287 ['贪污的马来西亚终于冠军了?'] 0.995 41 None 0
287 ['真希望大马内阁部长'] 0.998 41 None 0
287 ['回乡集体祈祷的后余症30千不是梦。'] 0.782 10 None 0
287 ['越来越高腐败政府还在吹牛下台啦???'] 0.999 1 None 0
287 ['你们相信吃屎排华畜生讲的话吗？，??'] 0.999 38 None 0
287 ['马来西亚每日确诊其实已经是政府公布的3倍，政府隐瞒数字。'] 0.983 41 None 0
287 ['请不要受骗假的骗人的东西。'] 0.956 46 None 0
287 ['骗局来的不要买'] 0.343 32 None 0
287 ['这广告是骗钱的请不要受骗我买了也被骗了?'] 0.903 19 None 0
287 ['星期一开始可以跨州了。'] 0.994 30 None 0
287 ['针对这个案例建议女被告来个反控告告那些死者父母没有把孩子好好管教而发生这个惨案害到女被告的人生有了一个阴影而且还有很多父母也没有得到教训同样的车祸还再发生。'] 1.0 29 None 0
287 ['台湾自己研发的新冠疫苗自己人都不相信也不敢用，他们尽然想要送给别国用，想拿别人的命做白老鼠。劝台湾佬不要害人啦?'] 0.012 36 None 0
287 ['政府根本没有诚意要解决?约医生的问题，在聘请合格医生的条件也带着?色种族固打条件，可怜那些选择读医生的学生，真是前途无亮，只有选择去新加坡了。???'] 0.999 41 None 0
287 ['这个巫老太婆自以为很清高很有钱开口闭口看滖别人还批评别人都是下等人穷人。像她酱的滖嘴贱口一定会受到应果报应的，不是没有报应只是时振未到。'] 1.0 10 None 0
287 ['马华的素质就是酱的了'] 0.4 14 None 0
287 ['请听正义的马来人的感受·'] 0.999 41 None 0
##################### -- 287 -- ##########################
288 yoke32060 [6, 6, None, 3, 0]
288 ['恶搞头像!里维兵长篇!#里维兵长恶搞'] 0.892 33 None 0
288 ['恶搞头像!潘周聃篇!恶搞'] 0.998 26 None 0
288 ['恶搞头像!里维兵长篇恶搞'] 0.98 38 None 0
288 ['恶搞头像!五条悟篇!#恶搞五条悟'] 0.987 0 None 0
288 ['恶搞头像!普丁(布丁)篇!恶搞布丁总统'] 0.999 41 None 0
288 ['你们想像哪个人物，留言告诉我。恶搞头像!习近平土包子维尼篇!'] 1.0 1 None 0
##################### -- 288 -- ##########################
289 youarebraveandstrong [8, 8, None, 7, 0]
289 ['#上海疫情香楠小区居民抗议政府违规在学校搭建隔离点'] 0.997 29 None 0
289 ['#上海疫情上海封城：没有死于新冠病毒?，却因新冠病毒而死'] 0.999 36 None 0
289 ['#上海疫情上海封闭措施开始松动，但要求出行不能开机动车，逼得老百姓用扁担、骑三轮车购买生活必需品。赛博朋克，魔都上海！'] 0.995 29 None 0
289 ['#上海疫情上海普陀区杨家桥居委会藏匿独吞江苏援助上海的抗疫物资，半夜三更准备偷偷运走。'] 0.984 29 None 0
289 ['#上海疫情活得不如坐牢的犯人！封城这么久，只允许外出不到一小时，并且必须由专人带领外出'] 1.0 36 None 0
289 ['#上海疫情上海宝山区朱家弄官员倒卖抗疫物资，被民众发现后居然派遣更多人员殴打民众，无法无天'] 1.0 29 None 0
289 ['#上海疫情上海市南汇一个用于安置感染新冠病毒的人员的方舱医院，居然和垃圾场一样，愤怒?'] 1.0 36 None 0
289 ['#上海疫情上海一老人家与警察的对话'] 0.993 29 None 0
##################### -- 289 -- ##########################
290 yt_funsongtime [6, 6, None, 4, 0]
290 ['世界上真的有外星人?分布在世界各地的角落?，那你们知道台湾其实也存在著外星文明！我今天独家透露一下?机密真实'] 1.0 24 None 0
290 ['偏僻深山废弃学校?这场景太靠了?荒谬的fun松时间'] 0.992 25 None 0
290 ['恐怖废弃死亡幼儿园，当年这里发生的意外是真的吗?荒谬的fun松时间#fyp'] 0.994 25 None 0
290 ['废弃大豪宅?顺便来跟阿公请教个问题?荒谬的fun松时间beatbox'] 0.982 24 None 0
290 ['休假时光好久没来唱歌了?现场观众都不配合?尴尬废弃舞厅fyp'] 0.978 11 None 0
290 ['这间专业教室是否有发生过什么恐怖事件呢?fyp'] 0.997 46 None 0
##################### -- 290 -- ##########################
291 yu1011011 [188, 174, None, 100, 0]
291 ['鹿港妆佛名师作品'] 0.231 35 None 0
291 ['锦雕之美~~~范王公'] 0.501 34 None 0
291 ['湄洲百年老妈祖'] 0.002 2 None 0
291 ['神农氏，又称烈山氏、连山氏、炎帝，教人医疗与农耕，传说中的农业和医药的发明者、守护神，尊称为药王五谷王五谷先帝神农大帝'] 0.519 43 None 0
291 ['关羽字云长受封汉寿亭侯'] 0.038 40 None 0
291 ['谢玄字幼度，军事封康乐县公，谥献武，人称谢献武、康乐献武公。追封车骑将军，是以又被称为谢车骑。'] 0.404 10 None 0
291 ['池梦彪陈留人，唐朝开国名将'] 0.159 46 None 0
291 ['陈乃夫人站身作品共赏'] 0.021 24 None 0
291 ['惭愧祖师-为中国佛教和台湾佛教及台湾民间信仰的神明之一，又称荫林山祖师。'] 0.968 2 None 0
291 ['观自在是观世音菩萨的别名，意思是观察诸法实相本空后，对一切的外境外缘就随意而自在。'] 0.335 43 None 0
291 ['老体福德正神～赏析乃中国民间信仰普遍的神明之一，主要流行于汉族地区，部分受汉文化影响的民族也有信仰。'] 0.988 43 None 0
291 ['萧府太傅~~赏析'] 0.842 40 None 0
291 ['早期北部名师作品真武大帝'] 0.023 40 None 0
291 ['早期北部名师作品真武二帝'] 0.011 40 None 0
291 ['早期北部名师作品真武三帝'] 0.003 40 None 0
291 ['自在观音原名水月观音她一改改变广播像造直立或打坐的成规，右腿曲蹲，左脚轻踏荷叶，重心返左，左手微抬微翘，左手为支撑点，无拘无束，自由自在'] 0.993 43 None 0
291 ['百年岁月老佛祖~~~共赏析'] 0.852 43 None 0
291 ['三山国王指中国广东揭阳市的三位山神，镇守揭阳市揭西县河婆镇北面的三座山——巾山、明山、独山'] 0.931 13 None 0
291 ['百年岁月老佛~~注生娘'] 0.955 46 None 0
291 ['百年岁月老佛赏析'] 0.69 43 None 0
291 ['老工艺赏析~~关老爷'] 0.802 34 None 0
291 ['百年历史老妈祖~~赏析'] 0.89 13 None 0
291 ['台湾早期老工艺作品赏析'] 0.054 37 None 0
291 ['早期妆佛工艺赏析~~金府千岁'] 0.134 34 None 0
291 ['百年岁月古佛赏析~~~'] 0.972 43 None 0
